SentenceA,SentenceB,Sample,A_B_neut,A_B_cont,A_B_ent,A_B_Label,B_A_neut,B_A_cont,B_A_ent,B_A_Label,Type
The only downside to the hotel is that there is no restaurant to eat out.,The bathrooms are small but adequate.,38,0.9964596629142761,0.0027861723210662603,0.0007541588856838644,neutral,0.9794967174530029,0.01938552036881447,0.001117686741054058,neutral,gen
The only downside to the hotel is that there is no restaurant to eat out.,"The staff at this hotel are first-class and will look after your every need, from directions to sight seeing recommendations to restaurant recommendations.",38,0.15657158195972443,0.8417832255363464,0.0016451901756227016,contradiction,0.37175634503364563,0.6268499493598938,0.0013937265612185001,contradiction,gen
The only downside to the hotel is that there is no restaurant to eat out.,The hotel is situated opposite the Santa Lucia railway station and just one bridge to walk across with your luggage.,38,0.5427967309951782,0.4548830986022949,0.0023201867006719112,neutral,0.9942899942398071,0.005044629331678152,0.0006653536693193018,neutral,gen
The hotel looks great on their website.,The hotel is located in a great location to see the sights.,38,0.9975321292877197,0.0010705096647143364,0.0013973094755783677,neutral,0.9966505169868469,0.0007974556647241116,0.002552029676735401,neutral,gen
The hotel looks great on their website.,The staff were very friendly and helpful.,38,0.9971426129341125,0.0019706550519913435,0.0008866752032190561,neutral,0.9852023720741272,0.012490259483456612,0.0023073728661984205,neutral,gen
This hotel is really close to San Marco Piazza which is an excellent place to eat.,The hotel is located in a great location to see the sights.,38,0.7837473154067993,0.00418709684163332,0.21206559240818024,neutral,0.9602546691894531,0.037029217928647995,0.002716153161600232,neutral,gen
This hotel is really close to San Marco Piazza which is an excellent place to eat.,The staff were very friendly and helpful.,38,0.9976404905319214,0.0011254929704591632,0.0012339868117123842,neutral,0.9977487921714783,0.0011840477818623185,0.0010671669151633978,neutral,gen
The hotel rooms are spacious and well looked after.,The hotel is located in a great location to see the sights.,38,0.9976063966751099,0.0009490826050750911,0.0014445087872445583,neutral,0.9976947903633118,0.0009150320547632873,0.0013901869533583522,neutral,gen
The hotel rooms are spacious and well looked after.,The staff were very friendly and helpful.,38,0.9977237582206726,0.0007609299500472844,0.001515295123681426,neutral,0.997819185256958,0.0010557142086327076,0.0011251246323809028,neutral,gen
The rooms are also very clean.,The hotel is located in a great location to see the sights.,38,0.9977796673774719,0.0010248890612274408,0.001195391290821135,neutral,0.997502863407135,0.001212718547321856,0.0012844305019825697,neutral,gen
The rooms are also very clean.,The staff were very friendly and helpful.,38,0.9978502988815308,0.000936050433665514,0.0012136339209973812,neutral,0.9975681900978088,0.001291041960939765,0.001140757231041789,neutral,gen
The owners of the hotel were really nice to their guests.,The hotel is located in a great location to see the sights.,38,0.9977214932441711,0.0009454090613871813,0.0013331127120181918,neutral,0.9977996945381165,0.00103675271384418,0.001163471839390695,neutral,gen
The owners of the hotel were really nice to their guests.,The staff were very friendly and helpful.,38,0.8482221364974976,0.002249275567010045,0.1495286375284195,neutral,0.8063791394233704,0.0052051483653485775,0.1884157657623291,neutral,gen
The breakfast was great and varied.,The hotel is located in a great location to see the sights.,38,0.9977158308029175,0.0012682941742241383,0.0010159419616684318,neutral,0.9976059198379517,0.0014469311572611332,0.0009471530793234706,neutral,gen
The breakfast was great and varied.,The staff were very friendly and helpful.,38,0.9976968169212341,0.0007366913487203419,0.0015664405655115843,neutral,0.9975392818450928,0.001536835916340351,0.0009239046485163271,neutral,gen
The only downside to the hotel is that there is no restaurant to eat out.,The hotel is located in a great location to see the sights.,38,0.43900182843208313,0.5589950084686279,0.002003166126087308,contradiction,0.9896031022071838,0.009696340188384056,0.0007006138330325484,neutral,gen
The only downside to the hotel is that there is no restaurant to eat out.,The staff were very friendly and helpful.,38,0.5580017566680908,0.44021421670913696,0.001784028485417366,neutral,0.9803985953330994,0.01883397437632084,0.0007673855288885534,neutral,gen
This hotel lives up to all the positive reviews that have been written and is perfectly situated to enjoy the view of the Grand Canal.,The hotel is located in a great location to see the sights.,38,0.030433643609285355,0.0007167155854403973,0.9688495993614197,entailment,0.9954625964164734,0.0004635544610209763,0.0040738810785114765,neutral,gen
This hotel lives up to all the positive reviews that have been written and is perfectly situated to enjoy the view of the Grand Canal.,The staff were very friendly and helpful.,38,0.9976008534431458,0.00107353285420686,0.00132564059458673,neutral,0.997241735458374,0.0012575528817251325,0.001500762184150517,neutral,gen
"It is an easy walk to all of the main tourist attractions and when the feet were tired, it was brilliant to sit outside and watch Venetian life pass by.",The hotel is located in a great location to see the sights.,38,0.6149928569793701,0.0018504743929952383,0.3831566274166107,neutral,0.9977013468742371,0.000753615633584559,0.0015450231730937958,neutral,gen
"It is an easy walk to all of the main tourist attractions and when the feet were tired, it was brilliant to sit outside and watch Venetian life pass by.",The staff were very friendly and helpful.,38,0.9977673292160034,0.0011081588454544544,0.0011245175264775753,neutral,0.9899702668190002,0.0039290026761591434,0.006100794766098261,neutral,gen
The rooms are light and airy and well maintained.,The hotel is located in a great location to see the sights.,38,0.9976271986961365,0.0009530779207125306,0.0014197854325175285,neutral,0.9976420998573303,0.0009486781782470644,0.0014092158526182175,neutral,gen
The rooms are light and airy and well maintained.,The staff were very friendly and helpful.,38,0.9976770281791687,0.0010733752278611064,0.0012495528208091855,neutral,0.9977651834487915,0.001150416093878448,0.0010844109347090125,neutral,gen
The bathrooms are small but adequate.,The hotel is located in a great location to see the sights.,38,0.9971951246261597,0.0020150511991232634,0.0007898380281403661,neutral,0.9975868463516235,0.0015215581515803933,0.0008916239603422582,neutral,gen
The bathrooms are small but adequate.,The staff were very friendly and helpful.,38,0.9969590902328491,0.002282387111335993,0.0007585885468870401,neutral,0.99647456407547,0.002537956926971674,0.0009874849347397685,neutral,gen
"The staff at this hotel are first-class and will look after your every need, from directions to sight seeing recommendations to restaurant recommendations.",The hotel is located in a great location to see the sights.,38,0.9974996447563171,0.000626745168119669,0.0018736511701717973,neutral,0.9978675842285156,0.0008668494992889464,0.0012655430473387241,neutral,gen
"The staff at this hotel are first-class and will look after your every need, from directions to sight seeing recommendations to restaurant recommendations.",The staff were very friendly and helpful.,38,0.549784779548645,0.001185738481581211,0.44902947545051575,neutral,0.9814319610595703,0.0006249623838812113,0.01794308051466942,neutral,gen
The hotel is situated opposite the Santa Lucia railway station and just one bridge to walk across with your luggage.,The hotel is located in a great location to see the sights.,38,0.8363670706748962,0.0014448012225329876,0.16218814253807068,neutral,0.9975228905677795,0.0015961240278556943,0.000880946172401309,neutral,gen
The hotel is situated opposite the Santa Lucia railway station and just one bridge to walk across with your luggage.,The staff were very friendly and helpful.,38,0.9974844455718994,0.0014063678681850433,0.0011091624619439244,neutral,0.9918085932731628,0.006571481004357338,0.0016199216479435563,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,39,0.9953234791755676,0.000936671334784478,0.003739845473319292,neutral,0.9977485537528992,0.0008326524985022843,0.001418835250660777,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,A really clean and well maintained three story property with good size rooms.,39,0.9976523518562317,0.0008209712104871869,0.0015266495756804943,neutral,0.9976634979248047,0.000770905171521008,0.0015655779279768467,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,"No restaurant (has breakfast room with good food) or elevator, but well worth the money.",39,0.777597188949585,0.2204224169254303,0.0019803468603640795,neutral,0.9946080446243286,0.0038790975231677294,0.0015128785744309425,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,Located near all the major sights in Sultanhamet.,39,0.01317663211375475,0.0016759918071329594,0.9851474165916443,entailment,0.9949378967285156,0.0004554655752144754,0.004606602247804403,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,"A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",39,0.9946300983428955,0.004461503122001886,0.0009084296179935336,neutral,0.9586027264595032,0.004287136252969503,0.03711014240980148,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,A 15-20 minute walk to Grand Bazaar and main shopping streets.,39,0.9968844056129456,0.001728440634906292,0.001387081341817975,neutral,0.9942986965179443,0.0008875357452780008,0.004813716281205416,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,Many restaurants within a 5-20minute walk include Seven Hills (fish,39,0.9961876273155212,0.0028959347400814295,0.000916412565857172,neutral,0.9893440008163452,0.007042412646114826,0.0036136689595878124,neutral,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).",Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,39,0.7210062742233276,0.27441054582595825,0.004583234898746014,neutral,0.22493116557598114,0.7520040273666382,0.02306482195854187,contradiction,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).",A really clean and well maintained three story property with good size rooms.,39,0.9708006978034973,0.02803940325975418,0.0011599139543250203,neutral,0.37789982557296753,0.6101648807525635,0.01193524431437254,contradiction,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).","No restaurant (has breakfast room with good food) or elevator, but well worth the money.",39,0.0034810230135917664,0.996359646320343,0.00015931090456433594,contradiction,0.004645911511033773,0.9940224289894104,0.0013316726544871926,contradiction,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).",Located near all the major sights in Sultanhamet.,39,0.9310977458953857,0.007921439595520496,0.06098077818751335,neutral,0.9504518508911133,0.010967095382511616,0.038581132888793945,neutral,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).","A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",39,0.7665356993675232,0.2314130812883377,0.0020511746406555176,neutral,0.3035273551940918,0.6186513304710388,0.07782132923603058,contradiction,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).",A 15-20 minute walk to Grand Bazaar and main shopping streets.,39,0.8093064427375793,0.1871926635503769,0.0035008678678423166,neutral,0.10378991067409515,0.8859700560569763,0.010240048170089722,contradiction,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).",Many restaurants within a 5-20minute walk include Seven Hills (fish,39,0.8643409013748169,0.11974542587995529,0.01591368019580841,neutral,0.09483379125595093,0.8972684741020203,0.007897716946899891,contradiction,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,39,0.9970839619636536,0.0007389403181150556,0.002177052665501833,neutral,0.997700035572052,0.00092465610941872,0.0013753672828897834,neutral,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,A really clean and well maintained three story property with good size rooms.,39,0.997751772403717,0.0007395074935629964,0.0015087175415828824,neutral,0.9977105855941772,0.0009760845568962395,0.001313318032771349,neutral,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,"No restaurant (has breakfast room with good food) or elevator, but well worth the money.",39,0.6378194689750671,0.35977503657341003,0.0024055184330791235,neutral,0.12892644107341766,0.8693221807479858,0.0017513551283627748,contradiction,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,Located near all the major sights in Sultanhamet.,39,0.9849511384963989,0.0010962137021124363,0.01395272184163332,neutral,0.9976736903190613,0.0008658227161504328,0.001460436382330954,neutral,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,"A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",39,0.9890053868293762,0.010154691524803638,0.0008399997605010867,neutral,0.9814891219139099,0.017591845244169235,0.0009190094424411654,neutral,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,A 15-20 minute walk to Grand Bazaar and main shopping streets.,39,0.9977731108665466,0.0010163303231820464,0.001210545189678669,neutral,0.9976600408554077,0.0013587920693680644,0.0009811858180910349,neutral,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,Many restaurants within a 5-20minute walk include Seven Hills (fish,39,0.9977693557739258,0.0009826156310737133,0.0012479891302064061,neutral,0.9975950121879578,0.0013540532672777772,0.0010509369894862175,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.",Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,39,0.9159120917320251,0.07994618266820908,0.004141689743846655,neutral,0.9950371384620667,0.00425571296364069,0.0007071869331412017,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.",A really clean and well maintained three story property with good size rooms.,39,0.673789381980896,0.1365942806005478,0.18961632251739502,neutral,0.1245105043053627,0.8736503720283508,0.001839087693952024,contradiction,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.","No restaurant (has breakfast room with good food) or elevator, but well worth the money.",39,0.9155064225196838,0.08230632543563843,0.002187244826927781,neutral,0.9965260624885559,0.0018511443631723523,0.0016228149179369211,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.",Located near all the major sights in Sultanhamet.,39,0.9905796647071838,0.007829003036022186,0.0015913461102172732,neutral,0.9976805448532104,0.0013417118461802602,0.000977736315689981,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.","A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",39,0.6100757718086243,0.3665986955165863,0.023325562477111816,neutral,0.9969537258148193,0.002264291513711214,0.0007819446036592126,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.",A 15-20 minute walk to Grand Bazaar and main shopping streets.,39,0.8974844813346863,0.022316498681902885,0.08019895851612091,neutral,0.9969915151596069,0.0018842390272766352,0.0011241801548749208,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.",Many restaurants within a 5-20minute walk include Seven Hills (fish,39,0.9709012508392334,0.024534862488508224,0.004563865251839161,neutral,0.9870033860206604,0.010179784148931503,0.0028168035205453634,neutral,gen
The staff at the hotel were very helpful and nice.,Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,39,0.9957032799720764,0.0009026232291944325,0.003394089872017503,neutral,0.9976093769073486,0.0006969281821511686,0.001693706144578755,neutral,gen
The staff at the hotel were very helpful and nice.,A really clean and well maintained three story property with good size rooms.,39,0.997776210308075,0.0007689035846851766,0.0014548839535564184,neutral,0.9976734519004822,0.0007561487727798522,0.0015704070683568716,neutral,gen
The staff at the hotel were very helpful and nice.,"No restaurant (has breakfast room with good food) or elevator, but well worth the money.",39,0.6853243112564087,0.31254124641418457,0.0021344865672290325,neutral,0.9659661054611206,0.0327993743121624,0.0012345783179625869,neutral,gen
The staff at the hotel were very helpful and nice.,Located near all the major sights in Sultanhamet.,39,0.9973083734512329,0.0008776338072493672,0.0018139614257961512,neutral,0.9978275895118713,0.0010345189366489649,0.001137902494519949,neutral,gen
The staff at the hotel were very helpful and nice.,"A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",39,0.5075607299804688,0.45647358894348145,0.035965677350759506,neutral,0.996722400188446,0.002566967159509659,0.0007106591947376728,neutral,gen
The staff at the hotel were very helpful and nice.,A 15-20 minute walk to Grand Bazaar and main shopping streets.,39,0.8389049172401428,0.044544778764247894,0.1165502518415451,neutral,0.9975075721740723,0.0016222993144765496,0.0008700464968569577,neutral,gen
The staff at the hotel were very helpful and nice.,Many restaurants within a 5-20minute walk include Seven Hills (fish,39,0.9806622862815857,0.009963884949684143,0.009373773820698261,neutral,0.9917135238647461,0.006677303463220596,0.0016091925790533423,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,39,0.9302219748497009,0.04571549966931343,0.024062504991889,neutral,0.996618390083313,0.0023113396018743515,0.0010702054714784026,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,A really clean and well maintained three story property with good size rooms.,39,0.9978373646736145,0.0009923260658979416,0.0011702910996973515,neutral,0.9769616723060608,0.021799994632601738,0.0012383557623252273,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,"No restaurant (has breakfast room with good food) or elevator, but well worth the money.",39,0.009775152429938316,0.989510178565979,0.000714756257366389,contradiction,0.6341906189918518,0.3607044816017151,0.0051048751920461655,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,Located near all the major sights in Sultanhamet.,39,0.9903301000595093,0.0008225293131545186,0.00884740985929966,neutral,0.9917925596237183,0.004989286419004202,0.0032182394061237574,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,"A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",39,0.6775115728378296,0.31923195719718933,0.0032564434222877026,neutral,0.9871382713317871,0.011559820733964443,0.0013018995523452759,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,A 15-20 minute walk to Grand Bazaar and main shopping streets.,39,0.9916033148765564,0.006992220412939787,0.0014044959098100662,neutral,0.8804619312286377,0.07473202049732208,0.044806107878685,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,Many restaurants within a 5-20minute walk include Seven Hills (fish,39,0.9962880611419678,0.0027562291361391544,0.0009556495933793485,neutral,0.7922706604003906,0.2031068205833435,0.004622532054781914,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,The staff at the hotel are very friendly and helpful.,39,0.9975905418395996,0.0012237419141456485,0.0011857672361657023,neutral,0.9977532029151917,0.0008117541437968612,0.001435092999599874,neutral,gen
The hotel has an authentic Ottoman feel and is close enough to all the major historical sites in Sultanahmet (e.g.,The hotel is located within walking distance to some of the major sights.,39,0.9542877078056335,0.0005476553924381733,0.04516466706991196,neutral,0.9968626499176025,0.0005574988317675889,0.0025798934511840343,neutral,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).",The staff at the hotel are very friendly and helpful.,39,0.9958068132400513,0.0034716075751930475,0.0007215410005301237,neutral,0.30131855607032776,0.5825314521789551,0.11614994704723358,contradiction,gen
"Blue Mosque, Haghia Sofia, Hippodrome etc.).",The hotel is located within walking distance to some of the major sights.,39,0.9962970614433289,0.0008756379247643054,0.002827256917953491,neutral,0.970048725605011,0.006659606005996466,0.02329169027507305,neutral,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,The staff at the hotel are very friendly and helpful.,39,0.9978083968162537,0.0009402769501321018,0.0012513617984950542,neutral,0.9975990653038025,0.0012448665220290422,0.0011560971615836024,neutral,gen
The view from the hotel is terrific and you can walk to all of them without feeling tired.,The hotel is located within walking distance to some of the major sights.,39,0.20233146846294403,0.000848054769448936,0.7968204617500305,entailment,0.9972130656242371,0.0005448787705972791,0.0022420191671699286,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.",The staff at the hotel are very friendly and helpful.,39,0.9969419836997986,0.0022703821305185556,0.0007876669405959547,neutral,0.9973674416542053,0.0017783481162041426,0.0008542353170923889,neutral,gen
"The rooms in the hotel are small and in need of updating, but they are clean and in good condition.",The hotel is located within walking distance to some of the major sights.,39,0.9976415634155273,0.0013769452925771475,0.0009815027005970478,neutral,0.9974053502082825,0.001694566453807056,0.0009000225109048188,neutral,gen
The staff at the hotel were very helpful and nice.,The staff at the hotel are very friendly and helpful.,39,0.03415091708302498,0.0004667033499572426,0.96538245677948,entailment,0.01720551960170269,0.0008066521841101348,0.9819877743721008,entailment,gen
The staff at the hotel were very helpful and nice.,The hotel is located within walking distance to some of the major sights.,39,0.9976466298103333,0.0008149729110300541,0.0015384030994027853,neutral,0.9977396726608276,0.0010841743787750602,0.0011761800851672888,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,The staff at the hotel are very friendly and helpful.,39,0.9975643157958984,0.0011012362083420157,0.001334511674940586,neutral,0.9842032194137573,0.009494135156273842,0.006302676163613796,neutral,gen
Turkish Delights on the roof is a great place to have breakfast and snacks/drinks with great views of the Bosphorous and the surrounding neighourbood.,The hotel is located within walking distance to some of the major sights.,39,0.9965040683746338,0.00047803620691411197,0.003017860697582364,neutral,0.997455894947052,0.0016000698087736964,0.0009440921130590141,neutral,gen
Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,The staff at the hotel are very friendly and helpful.,39,0.9976451992988586,0.0007913509616628289,0.001563478377647698,neutral,0.9949148893356323,0.0008873090264387429,0.004197793547064066,neutral,gen
Basileus Hotel is a really nice hotel that was recommended to us by InshaAllah.,The hotel is located within walking distance to some of the major sights.,39,0.997400164604187,0.0009035231196321547,0.0016963847447186708,neutral,0.9974741339683533,0.0007977403001859784,0.001728117000311613,neutral,gen
A really clean and well maintained three story property with good size rooms.,The staff at the hotel are very friendly and helpful.,39,0.9976879358291626,0.0008813700405880809,0.0014306990196928382,neutral,0.9978166818618774,0.0008166905026882887,0.0013666144805029035,neutral,gen
A really clean and well maintained three story property with good size rooms.,The hotel is located within walking distance to some of the major sights.,39,0.9974690675735474,0.0008751384448260069,0.0016558122588321567,neutral,0.9976629018783569,0.0008841209346428514,0.001452977187000215,neutral,gen
"No restaurant (has breakfast room with good food) or elevator, but well worth the money.",The staff at the hotel are very friendly and helpful.,39,0.9905552268028259,0.008531755767762661,0.0009129969985224307,neutral,0.5074382424354553,0.49035513401031494,0.002206590957939625,neutral,gen
"No restaurant (has breakfast room with good food) or elevator, but well worth the money.",The hotel is located within walking distance to some of the major sights.,39,0.9945511221885681,0.00453157676383853,0.00091729307314381,neutral,0.822821855545044,0.1752208024263382,0.0019572866149246693,neutral,gen
Located near all the major sights in Sultanhamet.,The staff at the hotel are very friendly and helpful.,39,0.9977999329566956,0.0009934203699231148,0.0012065960327163339,neutral,0.9975335597991943,0.000927861372474581,0.0015385032165795565,neutral,gen
Located near all the major sights in Sultanhamet.,The hotel is located within walking distance to some of the major sights.,39,0.9963244795799255,0.0004557153151836246,0.0032197698019444942,neutral,0.9565573334693909,0.011576512828469276,0.031866125762462616,neutral,gen
"A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",The staff at the hotel are very friendly and helpful.,39,0.996951699256897,0.00230636028572917,0.0007419572793878615,neutral,0.4855300784111023,0.48380666971206665,0.030663229525089264,neutral,gen
"A 10 minute uphill walk to the, Blue Mosque, Aya Sophia, Basilica Cistern, small bazaar, tramway, ATMs and money exchanges.",The hotel is located within walking distance to some of the major sights.,39,0.6754547953605652,0.01689796894788742,0.3076472580432892,neutral,0.9928257465362549,0.006435958668589592,0.0007382745388895273,neutral,gen
A 15-20 minute walk to Grand Bazaar and main shopping streets.,The staff at the hotel are very friendly and helpful.,39,0.9975982308387756,0.0014686870854347944,0.0009331137407571077,neutral,0.8608134984970093,0.043459631502628326,0.09572683274745941,neutral,gen
A 15-20 minute walk to Grand Bazaar and main shopping streets.,The hotel is located within walking distance to some of the major sights.,39,0.731353223323822,0.0016284965677186847,0.2670183479785919,neutral,0.9974888563156128,0.0006246659904718399,0.0018864341545850039,neutral,gen
Many restaurants within a 5-20minute walk include Seven Hills (fish,The staff at the hotel are very friendly and helpful.,39,0.995897650718689,0.0029344968497753143,0.0011678992304950953,neutral,0.9822508692741394,0.011193782091140747,0.0065553681924939156,neutral,gen
Many restaurants within a 5-20minute walk include Seven Hills (fish,The hotel is located within walking distance to some of the major sights.,39,0.8504613637924194,0.03664197772741318,0.112896628677845,neutral,0.9901161789894104,0.007952772080898285,0.0019310775678604841,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,40,0.995895504951477,0.0004664543957915157,0.0036380968522280455,neutral,0.9964548349380493,0.0004943779204040766,0.003050853032618761,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,It is one of the few hotels right in the financial district and is an excellent base to start off your day.,40,0.9708258509635925,0.0034053102135658264,0.02576887421309948,neutral,0.9113920331001282,0.054410021752119064,0.03419791907072067,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,The rooms are really big compared to other suites in Singapore.,40,0.9973552227020264,0.0014477730728685856,0.0011970755876973271,neutral,0.997822642326355,0.0009953491389751434,0.0011820620857179165,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,One has to climb up the stairs to use the restroom which is on the outside of the hotel.,40,0.8686694502830505,0.12961648404598236,0.0017140582203865051,neutral,0.9359188675880432,0.06293105334043503,0.0011500382097437978,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,The food here at the hotel is really blunt and a bit on the expensive side.,40,0.9966044425964355,0.0026977024972438812,0.0006978128803893924,neutral,0.9948464632034302,0.004304553382098675,0.0008489557076245546,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,The Swimming pool could do with being better attended when people are there.,40,0.989981472492218,0.009159748442471027,0.0008587776101194322,neutral,0.29639896750450134,0.7007014155387878,0.002899567596614361,contradiction,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,40,0.9975453019142151,0.0011557417456060648,0.0012989650713279843,neutral,0.994719386100769,0.0045014298520982265,0.0007791805546730757,neutral,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,It is one of the few hotels right in the financial district and is an excellent base to start off your day.,40,0.9975928664207458,0.001456746831536293,0.0009503645123913884,neutral,0.9947388768196106,0.004527565557509661,0.0007335838745348155,neutral,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,The rooms are really big compared to other suites in Singapore.,40,0.9953363537788391,0.003308289684355259,0.0013553997268900275,neutral,0.3792450726032257,0.24134361743927002,0.3794113099575043,entailment,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,One has to climb up the stairs to use the restroom which is on the outside of the hotel.,40,0.07494701445102692,0.9232462644577026,0.0018067329656332731,contradiction,0.8977557420730591,0.10021232068538666,0.0020319088362157345,neutral,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,The food here at the hotel is really blunt and a bit on the expensive side.,40,0.6505765318870544,0.34469422698020935,0.004729200154542923,neutral,0.9314573407173157,0.06739195436239243,0.0011507233139127493,neutral,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,The Swimming pool could do with being better attended when people are there.,40,0.8979969620704651,0.04590969905257225,0.056093331426382065,neutral,0.5898681282997131,0.3437301218509674,0.06640172749757767,neutral,gen
The hotel is clean and the rooms in this hotel are quite dated.,The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,40,0.8499128818511963,0.12029887735843658,0.029788212850689888,neutral,0.8847665786743164,0.10951634496450424,0.005717144813388586,neutral,gen
The hotel is clean and the rooms in this hotel are quite dated.,It is one of the few hotels right in the financial district and is an excellent base to start off your day.,40,0.989627480506897,0.00964963249862194,0.0007229198236018419,neutral,0.9249721169471741,0.07312295585870743,0.0019049253314733505,neutral,gen
The hotel is clean and the rooms in this hotel are quite dated.,The rooms are really big compared to other suites in Singapore.,40,0.5916032195091248,0.4064916968345642,0.0019051197450608015,neutral,0.177608460187912,0.8183807134628296,0.004010840319097042,contradiction,gen
