,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent,negated_simple_sent,Completed
1294,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_000,The price is quite steep.,,
1295,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_001,There are four amazing pools.,,
1296,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_002,There is an outdoor bar.,,
1297,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_b,0,E037RB00N008,"The price is quite steep however there are four amazing pools and an outdoor bar, so would definitely come back again.",E037RB00N008_003,I would definitely come back again.,,
1298,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N000,This hotel is really enjoyable and definitely recommended.,E037RC00N000_000,This hotel is really enjoyable.,,
1299,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N000,This hotel is really enjoyable and definitely recommended.,E037RC00N000_001,This hotel is definitely recommended.,,
1300,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N001,The rooms of the hotel are clean and spacious.,E037RC00N001_000,The rooms of the hotel are clean.,,
1301,37,test,781650,Key West Marriott Beachside Hotel,1022738,Parrot Key Hotel and Resort,refs_comm,0,E037RC00N001,The rooms of the hotel are clean and spacious.,E037RC00N001_001,The rooms of the hotel are spacious.,,
1302,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N000,This lovely and charming hotel can be busy during September time.,E038RA00N000_000,This is a lovely and charming hotel.,This hotel lacks charm and is hideous.,Yes
1303,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N000,This lovely and charming hotel can be busy during September time.,E038RA00N000_001,The hotel can be busy during September time.,The hotel can be free during September time.,Yes
1304,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N001,This hotel is nicely located in quiet neighborhood and also close to the best things to do in Venice.,E038RA00N001_000,This hotel is nicely located in a quiet neighborhood.,This hotel is nicely located in a noisy neighborhood.,Yes
1305,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N001,This hotel is nicely located in quiet neighborhood and also close to the best things to do in Venice.,E038RA00N001_001,This hotel is also close to the best things to do in Venice.,This hotel is also far from the best things to do in Venice.,Yes
1306,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N002,The room were clean but it seems more like a dorm than a hotel room.,E038RA00N002_000,The rooms were clean.,The rooms were dirty.,Yes
1307,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N002,The room were clean but it seems more like a dorm than a hotel room.,E038RA00N002_001,It seems more like a dorm than a hotel room.,It seems more like a hotel room than a dorm.,Yes
1308,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N003,You need to spend extra 20 euro for an upgrade.,E038RA00N003_000,You need to spend extra 20 euro.,You do not need to spend an extra 20 euro.,Yes
1309,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N003,You need to spend extra 20 euro for an upgrade.,E038RA00N003_001,The extra 20 euro is for an upgrade.,The extra 20 euro is for a downgrade.,Yes
1310,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N004,Very friendly owners.,E038RA00N004_000,The owners are very friendly.,The owners are very unfriendly.,Yes
1311,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_000,The breakfast is basic here.,The breakfast is fancy here.,Yes
1312,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_001,The breakfast area is quite small.,The breakfast area is quite large.,Yes
1313,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_002,It gets filled up fast.,It gets filled up very slowly.,Yes
1314,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_003,There are lots of places nearby.,There are few places nearby.,Yes
1315,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N005,"While the breakfast is basic here the breakfast area is quite small and it gets filled up fast, there are lots of places near by; the staff will even make a reservation for you.",E038RA00N005_004,The staff will even make a reservation for you.,The staff will not make a reservation for you.,Yes
1316,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N006,The local boat trip to Murano is worth it but the advice would be to go on the normal boat.,E038RA00N006_000,The local boat trip to Murano is worth it.,The local boat trip to Murano is not worth it.,Yes
1317,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_a,0,E038RA00N006,The local boat trip to Murano is worth it but the advice would be to go on the normal boat.,E038RA00N006_001,The advice would be to go on the normal boat.,The advice would be to not go on the normal boat.,Yes
1318,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N000,"The hotel is definitely recommended for others, but it is a little remote for some.",E038RB00N000_000,The hotel is definitely recommended for others.,,
1319,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N000,"The hotel is definitely recommended for others, but it is a little remote for some.",E038RB00N000_001,It is a little remote for some.,,
1320,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N001,The hotel is located on the Grand Canal and opposite the Santa Lucia train station.,E038RB00N001_000,The hotel is located on the Grand Canal.,,
1321,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N001,The hotel is located on the Grand Canal and opposite the Santa Lucia train station.,E038RB00N001_001,The hotel is located opposite the Santa Lucia train station.,,
1322,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N002,It is in a less buys part of the city but a gentle walk to all of the tourist sights and boat routes.,E038RB00N002_000,It is in a less busy part of the city.,,
1323,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N002,It is in a less buys part of the city but a gentle walk to all of the tourist sights and boat routes.,E038RB00N002_001,It is a gentle walk to all of the tourist sights.,,
1324,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N002,It is in a less buys part of the city but a gentle walk to all of the tourist sights and boat routes.,E038RB00N002_002,It is a gentle walk to boat routes.,,
1325,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N003,The rooms in the hotel have a view of the canal.,E038RB00N003_000,The rooms are in the hotel.,,
1326,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N003,The rooms in the hotel have a view of the canal.,E038RB00N003_001,The view is of the canal.,,
1327,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N004,The rooms are light and well maintained.,E038RB00N004_000,The rooms are light.,,
1328,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N004,The rooms are light and well maintained.,E038RB00N004_001,The rooms are well maintained.,,
1329,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N005,The bathrooms have twin basins which is ideal for a couple.,E038RB00N005_000,The bathrooms have twin basins.,,
1330,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N005,The bathrooms have twin basins which is ideal for a couple.,E038RB00N005_001,This is ideal for a couple.,,
1331,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N006,The staff at the hotel were helpful and knowledgeable.,E038RB00N006_000,The staff at the hotel were helpful.,,
1332,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N006,The staff at the hotel were helpful and knowledgeable.,E038RB00N006_001,The staff at the hotel were knowledgeable.,,
1333,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N007,The breakfast provided by the hotel was adequate.,E038RB00N007_000,The hotel provided breakfast.,,
1334,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N007,The breakfast provided by the hotel was adequate.,E038RB00N007_001,The breakfast was adequate.,,
1335,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N008,The elevator in this hotel was small but it was really well-maintained.,E038RB00N008_000,The elevator in this hotel was small.,,
1336,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_b,0,E038RB00N008,The elevator in this hotel was small but it was really well-maintained.,E038RB00N008_001,The elevator in this hotel was really well-maintained.,,
1337,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N000,The staff at the hotel are friendly and helpful with a great breakfast provided.,E038RC00N000_000,The staff at the hotel are friendly and helpful.,,
1338,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N000,The staff at the hotel are friendly and helpful with a great breakfast provided.,E038RC00N000_001,A great breakfast is provided.,,
1339,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N001,The rooms in the hotel are small but clean.,E038RC00N001_000,The rooms in the hotel are small.,,
1340,38,test,278196,Ca' dei Conti,289202,Hotel Antiche Figure,refs_comm,0,E038RC00N001,The rooms in the hotel are small but clean.,E038RC00N001_001,The rooms in the hotel are clean.,,
1341,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N000,The hotel is a tranquil escape from the bustle of the Old Town.,E039RA00N000_000,The hotel is a tranquil escape.,The hotel is a noisy escape.,Yes
1342,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N000,The hotel is a tranquil escape from the bustle of the Old Town.,E039RA00N000_001,The Old Town is bustling.,The Old Town is deserted.,Yes
1343,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N001,It is decorated in a modest and antiquated fashion.,E039RA00N001_000,It is decorated in a modest fashion.,It is decorated in an extravagant fashion.,Yes
1344,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N001,It is decorated in a modest and antiquated fashion.,E039RA00N001_001,It is decorated in an antiquated fashion.,It is decorated in a modern fashion.,Yes
1345,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N002,If you ask at this hotel you can get an amazing room with a sea-view.,E039RA00N002_000,You can ask at this hotel.,You cannot ask at this hotel.,Yes
1346,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N002,If you ask at this hotel you can get an amazing room with a sea-view.,E039RA00N002_001,You can get an amazing room with a sea-view.,You cannot get a room with a sea-view.,Yes
1347,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N003,The bathroom seems updated and features a really great pressure shower.,E039RA00N003_000,The bathroom seems updated.,The bathroom seems outdated.,Yes
1348,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N003,The bathroom seems updated and features a really great pressure shower.,E039RA00N003_001,The bathroom features a really great pressure shower.,The bathroom features a really terrible pressure shower.,Yes
1349,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N004,The continental-style breakfast was really good and served on the rooftop terrace.,E039RA00N004_000,The continental-style breakfast was really good.,The continental-style breakfast was really bad.,Yes
1350,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N004,The continental-style breakfast was really good and served on the rooftop terrace.,E039RA00N004_001,The breakfast was served on the rooftop terrace.,The breakfast was not served on the rooftop terrace.,Yes
1351,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N005,There are really great views at this hotel.,E039RA00N005_000,There are great views at this hotel.,There are bad views at this hotel.,Yes
1352,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N006,Additionally found that their slippers are really comfortable and don't feel cheap.,E039RA00N006_000,I found that their slippers are really comfortable.,I found that their slippers are really uncomfortable.,Yes
1353,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N006,Additionally found that their slippers are really comfortable and don't feel cheap.,E039RA00N006_001,Their slippers don't feel cheap.,Their slippers do feel cheap.,Yes
1354,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_a,0,E039RA00N006,Additionally found that their slippers are really comfortable and don't feel cheap.,E039RA00N006_002,"Additionally, I found this.","Additionally, I did not found this.",Yes
1355,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N000,The hotel is simplistic and clean and a quaint family run establishment in Istanbul.,E039RB00N000_000,The hotel is simplistic and clean.,,
1356,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N000,The hotel is simplistic and clean and a quaint family run establishment in Istanbul.,E039RB00N000_001,It is a quaint family run establishment in Istanbul.,,
1357,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N001,The rooms were a good size with comfortable beds that were not cheap.,E039RB00N001_000,The rooms were a good size.,,
1358,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N001,The rooms were a good size with comfortable beds that were not cheap.,E039RB00N001_001,The beds were comfortable.,,
1359,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N001,The rooms were a good size with comfortable beds that were not cheap.,E039RB00N001_002,The beds were not cheap.,,
1360,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N002,The staff spoke excellent English.,E039RB00N002_000,The staff spoke English.,,
1361,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N002,The staff spoke excellent English.,E039RB00N002_001,The English spoken by the staff was excellent.,,
1362,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N003,The hotel provided a varied selection at breakfast amidst a lovely atmosphere.,E039RB00N003_000,The hotel provided a varied selection at breakfast.,,
1363,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N003,The hotel provided a varied selection at breakfast amidst a lovely atmosphere.,E039RB00N003_001,The atmosphere at breakfast was lovely.,,
1364,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N004,Once the roof terrace work is finished on the hotel it will be even better.,E039RB00N004_000,The roof terrace work is not finished on the hotel yet.,,
1365,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_b,0,E039RB00N004,Once the roof terrace work is finished on the hotel it will be even better.,E039RB00N004_001,The hotel will be even better once the roof terrace work is finished.,,
1366,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N000,The hotel is in close proximity to all of the tourist sights and it definitely recommended.,E039RC00N000_000,The hotel is in close proximity to all of the tourist sights.,,
1367,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N000,The hotel is in close proximity to all of the tourist sights and it definitely recommended.,E039RC00N000_001,It is definitely recommended.,,
1368,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N001,The staff are friendly and couldn't seem to do enough to help with anything.,E039RC00N001_000,The staff are friendly.,,
1369,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N001,The staff are friendly and couldn't seem to do enough to help with anything.,E039RC00N001_001,The staff couldn't seem to do enough to help with anything.,,
1370,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N000,The hotel is particularly good value for money.,E040RA00N000_000,The hotel is good value for money.,The hotel is poor value for money.,Yes
1371,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N001,The location is central and close to the City Hall.,E040RA00N001_000,The location is central.,The location is peripheral.,Yes
1372,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N001,The location is central and close to the City Hall.,E040RA00N001_001,The location is close to the City Hall.,The location is far from the City Hall.,Yes
1373,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N002,There is also a Burger King and a 7 Eleven convenience store nearby.,E040RA00N002_000,There is a Burger King nearby.,There is no Burger King nearby.,Yes
1374,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N002,There is also a Burger King and a 7 Eleven convenience store nearby.,E040RA00N002_001,There is a 7 Eleven convenience store nearby.,There is no 7 Eleven convenience store nearby.,Yes
1375,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N003,The rooms in the hotel were clean but the decor was a little outdated and the rooms were too cold.,E040RA00N003_000,The rooms in the hotel were clean.,The rooms in the hotel were dirty.,Yes
1376,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N003,The rooms in the hotel were clean but the decor was a little outdated and the rooms were too cold.,E040RA00N003_001,The decor was a little outdated.,The decor was modern.,Yes
1377,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N003,The rooms in the hotel were clean but the decor was a little outdated and the rooms were too cold.,E040RA00N003_002,The rooms were too cold.,The rooms were too hot.,Yes
1378,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N004,The buffet breakfasts and dinners in this hotel is absolutely superb and there is even an a la carte lunch option.,E040RA00N004_000,The buffet breakfasts and dinners in this hotel are absolutely superb.,The buffet breakfasts and dinners in this hotel are absolutely terrible.,Yes
1379,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N004,The buffet breakfasts and dinners in this hotel is absolutely superb and there is even an a la carte lunch option.,E040RA00N004_001,There is even an a la carte lunch option.,There is no a la carte lunch option.,Yes
1380,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N005,"If that wasn't enough there is a great bar on the ground floor with really good tasty food, too.",E040RA00N005_000,There is a great bar on the ground floor.,There is a horrible bar on the ground floor.,Yes
1381,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N005,"If that wasn't enough there is a great bar on the ground floor with really good tasty food, too.",E040RA00N005_001,The bar serves really good tasty food.,The bar serves really gross food.,Yes
1382,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N006,The internet provided at the hotel was of poor quality because it was so unreliable and you had to put a down-payment just to connect.,E040RA00N006_000,The internet provided at the hotel was of poor quality.,The internet provided at the hotel was of great quality.,Yes
1383,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N006,The internet provided at the hotel was of poor quality because it was so unreliable and you had to put a down-payment just to connect.,E040RA00N006_001,The internet was unreliable.,The internet was reliable.,Yes
1384,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N006,The internet provided at the hotel was of poor quality because it was so unreliable and you had to put a down-payment just to connect.,E040RA00N006_002,You had to put a down-payment just to connect.,You did not had to put a down-payment just to connect.,Yes
1385,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N007,"However, there is a pool here at the hotel and that's really clean and of good quality.",E040RA00N007_000,There is a pool at the hotel.,There is no pool at the hotel.,Yes
1386,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N007,"However, there is a pool here at the hotel and that's really clean and of good quality.",E040RA00N007_001,The pool is really clean.,The pool is really dirty.,Yes
1387,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N007,"However, there is a pool here at the hotel and that's really clean and of good quality.",E040RA00N007_002,The pool is of good quality.,The pool is of poor quality.,Yes
1388,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N000,This stunning hotel will blow your mind because it is so majestic and great.,E040RB00N000_000,This hotel is stunning.,,
1389,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N000,This stunning hotel will blow your mind because it is so majestic and great.,E040RB00N000_001,This hotel will blow your mind.,,
1390,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N000,This stunning hotel will blow your mind because it is so majestic and great.,E040RB00N000_002,This hotel is majestic and great.,,
1391,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N001,If you stay here you will want to return again and again.,E040RB00N001_000,If you stay here.,,
1392,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N001,If you stay here you will want to return again and again.,E040RB00N001_001,You will want to return again and again.,,
1393,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N002,The location here is great especially because the subway is easy to reach on foot.,E040RB00N002_000,The location here is great.,,
1394,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N002,The location here is great especially because the subway is easy to reach on foot.,E040RB00N002_001,The subway is easy to reach on foot.,,
1395,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N003,"The rooms of the hotel were adequate but the toilet, bed and television were on the upper floor of the room.",E040RB00N003_000,The rooms of the hotel were adequate.,,
1396,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N003,"The rooms of the hotel were adequate but the toilet, bed and television were on the upper floor of the room.",E040RB00N003_001,"The toilet, bed, and television were on the upper floor of the room.",,
1397,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N004,The free-flowing champagne provided during tea made up for the disappointing food.,E040RB00N004_000,The free-flowing champagne was provided during tea.,,
1398,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N004,The free-flowing champagne provided during tea made up for the disappointing food.,E040RB00N004_001,The food was disappointing.,,
1399,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N005,The exterior of the Fullerton Hotel is particularly beautiful at night.,E040RB00N005_000,The Fullerton Hotel has a beautiful exterior.,,
1400,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N005,The exterior of the Fullerton Hotel is particularly beautiful at night.,E040RB00N005_001,The exterior is particularly beautiful at night.,,
1401,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N000,The hotel is closely located to the MRT.,E040RC00N000_000,The hotel is located close to the MRT.,,
1402,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N001,The service from the staff here is unbeatable as they are all very friendly and love to offer suggestions when asked.,E040RC00N001_000,The service from the staff here is unbeatable.,,
1403,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N001,The service from the staff here is unbeatable as they are all very friendly and love to offer suggestions when asked.,E040RC00N001_001,The staff are all very friendly.,,
1404,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N001,The service from the staff here is unbeatable as they are all very friendly and love to offer suggestions when asked.,E040RC00N001_002,The staff love to offer suggestions when asked.,,
1405,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N000,The hotel's furnishings is a bit outdated and need updating but it was very clean.,E041RA00N000_000,The hotel's furnishings are a bit outdated and need updating.,The hotel's furnishings are fashionable and are updated.,Yes
1406,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N000,The hotel's furnishings is a bit outdated and need updating but it was very clean.,E041RA00N000_001,The hotel was very clean.,The hotel was very dirty.,Yes
1407,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N001,"This hotel has great central location; it is very close to many attractions, like MRT, Clarke Quay , and the National Museum.",E041RA00N001_000,This hotel has a great central location.,This hotel has a great peripheral location.,Yes
1408,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N001,"This hotel has great central location; it is very close to many attractions, like MRT, Clarke Quay , and the National Museum.",E041RA00N001_001,It is very close to many attractions.,It is very far from many attractions.,Yes
1409,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N001,"This hotel has great central location; it is very close to many attractions, like MRT, Clarke Quay , and the National Museum.",E041RA00N001_002,"The attractions include MRT, Clarke Quay, and the National Museum.","The attractions do not include MRT, Clarke Quay, or the National Museum.",Yes
1410,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N002,The bed was comfortable and the full size bath was a nice bonus.,E041RA00N002_000,The bed was comfortable.,The bed was uncomfortable.,Yes
1411,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N002,The bed was comfortable and the full size bath was a nice bonus.,E041RA00N002_001,The full size bath was a nice bonus.,The small sized bath was a bad detraction.,Yes
1412,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N003,The isolation is bad so the elevator and neighbor speaking could be heard very clearly.,E041RA00N003_000,The isolation is bad.,The isolation is good.,Yes
1413,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N003,The isolation is bad so the elevator and neighbor speaking could be heard very clearly.,E041RA00N003_001,The elevator could be heard very clearly.,The elevator could not be heard clearly.,Yes
1414,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N003,The isolation is bad so the elevator and neighbor speaking could be heard very clearly.,E041RA00N003_002,The neighbor speaking could be heard very clearly.,The neighbor speaking could not be heard very clearly.,Yes
1415,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N004,The other downside is the lack of style and no wifi in the room.,E041RA00N004_000,The downside is the lack of style.,The upside is the presence of style.,Yes
1416,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N004,The other downside is the lack of style and no wifi in the room.,E041RA00N004_001,There is no wifi in the room.,There is wifi in the room.,Yes
